x,y
0.0,0.882026172983832
0.0315737955134652,0.2947370511526221
0.0631475910269305,0.6783085496544459
0.0947213865403957,1.4029140993353058
0.126295182053861,1.3086484386304462
0.1578689775673263,-0.0228618921269522
0.1894427730807915,1.029872136887615
0.2210165685942568,0.5659884974164654
0.252590364107722,0.6743389758174791
0.2841641596211873,1.012635109555619
0.3157379551346526,0.9575268234852315
0.3473117506481178,1.6872810878721485
0.3788855461615831,1.4114750764872732
0.4104593416750484,1.1584959077970294
0.4420331371885136,1.3819166131957212
0.4736069327019788,1.3845247173186643
0.5051807282154441,2.017575587237251
0.5367545237289094,1.21574068640929
0.5683283192423747,1.5173822272436728
0.5999021147558399,0.9709043240777896
0.6314759102693052,0.1529884556067196
0.6630497057827704,1.78212549103166
0.6946235012962356,1.907565805284308
0.7261972968097009,1.1184155394647834
0.7577710923231662,2.632588129324372
0.7893448878366315,0.772770433041852
0.8209186833500968,1.519095728275231
0.8524924788635619,1.3929233861512715
0.8840662743770272,2.237278073802835
0.9156400698904924,2.184077614139176
0.9472138654039576,1.4996039780992223
0.978787660917423,1.578274532712849
1.0103614564308885,0.906825674870071
1.0419352519443534,0.3164612299957259
1.0735090474578188,1.0838347796929897
1.105082842971284,1.281882805854357
1.1366566384847494,1.7599727941516128
1.1682304339982146,1.6825728926142802
1.1998042295116798,0.8199643642314371
1.2313780250251452,0.7906805847236197
1.2629518205386103,0.3420052460868366
1.2945256160520755,0.077269275557215
1.326099411565541,-0.1479986576585018
1.357673207079006,1.595571448094096
1.3892470025924712,0.2779327380743162
1.4208207981059366,0.2241730236464118
1.4523945936194018,-0.2745029258364098
1.4839683891328672,0.6479217561271042
1.5155421846463324,-0.6415236754120631
1.5471159801597976,-0.035355655149647
1.578689775673263,-0.4714126436172933
1.610263571186728,0.0751724308184164
1.6418373667001935,-0.4678093479218642
1.6734111622136587,-0.8960041164964343
1.704984957727124,-0.4118418217673452
1.7365587532405893,-0.2740619045001089
1.7681325487540545,-0.5435001413564322
1.7997063442675196,-0.5117545868884776
1.831280139780985,-1.0637404910540065
1.8628539352944504,-1.00856285099823
1.894427730807916,-1.2407378846573969
1.9260015263213808,-1.1579940014430503
1.957575321834846,-1.4546008600121865
1.989149117348312,-1.9768015725597632
2.0207229128617765,-1.0861403761514592
2.0522967083752417,-1.432253780798025
2.083870503888707,-2.09806377622364
2.1154442994021725,-1.098060491776926
2.1470180949156377,-1.824288234397776
2.178591890429103,-1.380390017653168
2.210165685942568,-1.071934923485126
2.241739481456033,-1.3963800067496013
2.273313276969499,-0.9097389152353538
2.304887072482964,-2.109522484207812
2.336460867996429,-1.2976610835131388
2.3680346635098943,-1.8419844960103733
2.3996084590233595,-1.929747807997451
2.4311822545368247,-1.7725869342627116
2.4627560500502903,-1.621838917213747
2.4943298455637555,-1.4150363735268214
2.5259036410772207,-1.9969976626928336
2.557477436590686,-0.9296748925301684
2.589051232104151,-1.1074208737070816
2.6206250276176166,-2.0631952562854465
2.652198823131082,-0.5006060933057888
2.683772618644547,-0.2414845116088763
2.715346414158012,-0.5399948101702403
2.7469202096714773,-1.1548004514931751
2.7784940051849425,-1.531423025420919
2.810067800698408,-0.3960589978967002
2.8416415962118733,-1.048430997254467
2.8732153917253385,-0.1558018882722764
2.904789187238804,-0.5800112497720942
2.936362982752269,-0.1102263183566557
2.9679367782657344,-0.332373756518968
2.9995105737792,-0.0672462597295474
3.031084369292665,-0.3235823549111269
3.06265816480613,0.657114182502041
3.094231960319595,-0.0784136653404581
3.1258057558330608,0.1536418570751354
3.157379551346526,0.9889281731753432
3.188953346859991,-0.5320098188789558
3.2205271423734563,-0.399421434791991
3.252100937886921,0.813530719350542
3.283674733400387,-0.1660288587315578
3.315248528913852,1.4823675479308158
3.3468223244273174,0.3917363462186378
3.3783961199407826,0.3104213330901448
3.409969915454248,1.7284954367036818
3.441543710967713,1.5870999194850888
3.4731175064811786,1.857064341575554
3.504691301994644,1.4490690438033396
3.536265097508109,0.6342251910596479
3.567838893021574,2.084417072299582
3.59941268853504,1.0554274141484774
3.630986484048505,1.6459603881017866
3.66256027956197,1.768699397033709
3.6941340750754352,1.2627470470268942
3.725707870588901,1.6871278211803018
3.7572816661023656,1.8755260780844187
3.788855461615831,1.631331810219509
3.820429257129296,0.9163622558579636
3.8520030526427615,1.6322811889835318
3.8835768481562254,2.157542181750025
3.915150643669692,1.1522955206745342
3.946724439183157,1.424014633938078
3.978298234696623,1.2745327981701666
4.009872030210087,2.404071121746675
4.041445825723553,1.7970188406345244
4.073019621237019,1.6402111226944491
4.104593416750483,1.0214046783285795
4.136167212263949,1.6402636478520636
4.167741007777414,0.9922852892111256
4.199314803290879,1.2988798818777934
4.230888598804345,0.9134402735044528
4.26246239431781,1.5130700947515856
4.294036189831275,1.4019556797013948
4.32560998534474,0.943878341200963
4.357183780858206,1.1762207770036026
4.388757576371671,0.357976906404168
4.420331371885136,0.0815634716518589
4.451905167398602,0.9662752948457928
4.483478962912066,0.7463272834446342
4.515052758425532,0.8942744709940694
4.546626553938998,1.6798002271972874
4.578200349452462,0.8699904510932255
4.609774144965928,-0.1507230882868517
4.641347940479393,0.7709149231853549
4.672921735992858,-0.5396748871445459
4.704495531506323,-0.2071129393868975
4.736069327019789,-0.1051352876196521
4.767643122533254,0.6912461124577701
4.799216918046719,-0.6315539892353683
4.830790713560185,-0.7651140235180605
4.862364509073649,-0.4924364366647198
4.893938304587115,-0.864497972131196
4.925512100100581,-0.0568657894249483
4.957085895614045,-1.2451021918357157
4.988659691127511,-1.361012570352254
5.020233486640976,-1.0851917509925988
5.051807282154441,-1.1908481853574395
5.083381077667907,-0.0488617460269208
5.114954873181372,-0.6066725647591935
5.146528668694837,-1.1010518330951575
5.178102464208302,-1.8164260807174504
5.209676259721768,-0.8356093661552926
5.241250055235233,-1.8069671378024723
5.272823850748698,-2.123104097073933
5.304397646262164,-0.7951783767356111
5.335971441775628,-1.2636589592883392
5.367545237289094,-0.9889688172986232
5.39911903280256,-1.3115246401520957
5.430692828316024,-1.0581000052128426
5.46226662382949,-1.8217292662745816
5.493840419342955,-2.017074691233467
5.52541421485642,-1.1569135581897547
5.556988010369885,-1.891202881754925
5.588561805883351,-1.8201225947296555
5.620135601396816,-1.683082445070151
5.651709396910281,-1.4207437840112307
5.683283192423747,-1.5749491493553942
5.714856987937211,-2.048324023127232
5.746430783450677,-1.640129019708636
5.778004578964143,-2.382237626770661
5.809578374477607,-0.905071828117938
5.841152169991073,-1.9610138246263824
5.872725965504538,-1.6498500692648417
5.904299761018003,-1.0048736742832896
5.935873556531469,-1.329925832586317
5.967447352044934,-0.1139977402014253
5.999021147558399,-1.453764313448157
6.030594943071864,-0.5924229670396679
6.06216873858533,-0.6613085106790624
6.093742534098795,-1.1388746769954183
6.12531632961226,-0.2041387175453771
6.1568901251257255,-0.4606426091665863
6.18846392063919,0.1034277758722556
6.220037716152656,0.2228125193802891
6.2516115116661215,0.9869595276713352
6.283185307179586,0.6682639747181952
6.283285307179586,1.0705282508073402
6.320827879834337,0.9915419520825836
6.35837045248909,0.8907228029468153
6.395913025143841,1.3530541850661146
6.433455597798592,0.771543959136461
6.470998170453345,1.438375003759007
6.508540743108096,1.0956811172286705
6.546083315762847,0.9620990156948636
6.5836258884176,1.1511575409250776
6.621168461072351,1.4874544132375649
6.658711033727102,1.0063145152884516
6.696253606381855,0.8316614526073692
6.733796179036606,1.4702339563015845
6.771338751691357,1.525776173689933
6.8088813243461095,1.0764697821871716
6.846423897000861,0.7662702908636374
6.883966469655612,1.326893904840972
6.9215090423103645,0.9500791351062456
6.959051614965116,1.0822616769182891
6.996594187619867,1.2570419207170105
7.034136760274619,0.9664334901406062
7.071679332929371,0.8477594911617294
7.109221905584122,0.7291775690650566
7.146764478238874,0.7152654256095314
7.184307050893626,0.9906924460451044
7.221849623548377,1.1274786317586627
7.259392196203129,1.6015914618921627
7.296934768857881,0.9954523945879724
7.334477341512633,1.6041362165210873
7.372019914167384,0.806516899572039
7.409562486822136,1.4415304105996976
7.447105059476888,1.5538773266533985
7.484647632131639,1.4092398294412452
7.522190204786391,0.9467399694421404
7.559732777441143,1.3648980217219693
7.597275350095894,0.7907150473065812
7.634817922750646,1.627580143354146
7.672360495405398,1.4550412095726613
7.709903068060149,0.7255791918219474
7.747445640714901,0.7427489192841518
7.784988213369653,0.8476284539597856
7.822530786024404,1.3166266611222173
7.860073358679156,0.710929787082475
7.897615931333908,1.608049404575563
7.935158503988659,1.3747685787143695
7.97270107664341,1.4663196866891912
8.010243649298163,0.7769153496839537
8.047786221952913,0.7446427689474335
8.085328794607666,1.1635853583918183
8.122871367262418,1.2846387917204225
8.160413939917168,1.5171649436133112
8.19795651257192,1.4546729330298798
8.235499085226673,0.8670341530693133
8.273041657881423,0.940786479757284
8.310584230536175,0.9038042526236052
8.348126803190928,1.0170013145015004
8.38566937584568,1.0700063395354706
8.42321194850043,1.0466646259645838
8.460754521155183,0.6532183517940374
8.498297093809935,1.0555370811784748
8.535839666464685,1.218149435370419
